special_ability_phases_tables	35
duration	effect_type	id	requested_stance	unbreakable	cant_move	freeze_fatigue	fatigue_change_ratio	inspiration_aura_range_mod	ability_recharge_change	hp_change_frequency	heal_amount_duplicate	damage_chance	damage_amount	max_damaged_entities	heal_amount	resurrect	mana_regen_mod	mana_max_depletion_mod	imbue_magical	imbue_ignition	imbue_contact	phase_display	phase_audio	recharge_time	is_hidden_in_ui	affects_allies	affects_enemies	replenish_ammo	composite_scene_group
29.0	positive	wh_dlc08_unit_abilities_giver_of_glory		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	10		wh_main_generic_buff_morale_attack	wh_ability_positive	-1.0	false	true	true	0.0	
45.0	positive	wh_dlc08_unit_abilities_rage_i		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_dlc08_ability_passive_rage	-1.0	false	true	true	0.0	
45.0	positive	wh_dlc08_unit_abilities_rage_ii		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_dlc08_ability_passive_rage	-1.0	false	true	true	0.0	
45.0	positive	wh_dlc08_unit_abilities_rage_iii		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_dlc08_ability_passive_rage	-1.0	false	true	true	0.0	
17.0	positive	wh_dlc08_unit_abilities_seduction_of_the_serpent		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0	wh_dlc06_unit_contact_discouraged	wh_main_generic_buff_defence	wh_ability_positive	-1.0	false	true	true	0.0	
10.0	negative	wh_dlc08_unit_contact_frostbite		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0				-1.0	false	false	true	0.0	
-1.0	positive	wh_dlc08_unit_passive_from_the_mist		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
57.0	positive	wh_dlc08_weapon_abilities_stinky_giant_club		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive	-1.0	false	true	true	0.0	
44.0	positive	wh_dlc08_weapon_abilities_sword_of_torgald		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_banner	-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc08_weapon_passive_flaming_axe_of_cormac		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	10				-1.0	false	true	true	0.0	
66.0	negative	wh_dlc15_unit_passive_unbinding_rogue_idol		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_bound_entity_energy_large	wh2_dlc13_ability_summon_unbinding_generic_large_phase_01	-1.0	false	true	true	0.0	
-1.0	positive	wh_main_banner_passive_banner_of_eternal_flame		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	50				-1.0	false	true	true	0.0	
-1.0	positive	wh_main_banner_passive_banner_of_lost_holds		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_debuff_attack_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_banner_passive_banner_of_rage		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_main_banner_passive_gleaming_pennant		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	negative	wh_main_banner_passive_griffon_banner		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_debuff_morale_passive		-1.0	false	true	true	0.0	
-1.0	negative	wh_main_banner_passive_scarecrow_banner		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_banner_passive_spider_banner		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0	wh_main_unit_contact_poison			-1.0	false	true	true	0.0	
-1.0	negative	wh_main_banner_passive_the_screaming_banner		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_debuff_morale_passive		-1.0	false	true	true	0.0	
40.0	positive	wh_main_character_abilities_arcane_conduit		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.15	10.0	false	0		wh2_main_generic_buff_wom_banner	wh_ability_negative_one_shot	-1.0	false	true	true	0.0	
33.0	positive	wh_main_character_abilities_blood_lust		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
31.0	positive	wh_main_character_abilities_deadly_onslaught		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
25.0	positive	wh_main_character_abilities_foe_seeker		false	false	false	-0.18	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_main_character_abilities_foe_seeker	-1.0	false	true	true	0.0	
14.0	positive	wh_main_character_abilities_get_back_ere		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
25.0	positive	wh_main_character_abilities_heroic_killing_blow		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
14.0	positive	wh_main_character_abilities_magical_animus		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
14.0	positive	wh_main_character_abilities_rally		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
31.0	positive	wh_main_character_abilities_red_fury		false	false	false	-0.18	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_main_character_abilities_red_fury	-1.0	false	true	true	0.0	
18.0	positive	wh_main_character_abilities_stand_or_die		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence	wh_ability_positive	-1.0	false	true	true	0.0	
18.0	positive	wh_main_character_abilities_stand_your_ground		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence	wh_ability_positive	-1.0	false	true	true	0.0	
18.0	positive	wh_main_character_abilities_undeath_resurgent		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence	wh_ability_positive	-1.0	false	true	true	0.0	
30.0	positive	wh_main_character_abilities_waaagh		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1.0	false	true	true	0.0	
-1.0	positive	wh_main_character_passive_benediction		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_character_passive_dark_benediction		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_character_passive_evasion		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_main_character_passive_master_of_the_dead		false	false	false	0.0	0.0	0.0	0.5	2	0.0	0	0	2	false	0.0	0.0	false	0		wh_main_generic_hp_regen_passive		-1.0	false	true	true	0.0	
35.0	negative	wh_main_hero_abilities_accusation		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_defence	wh_ability_negative	-1.0	false	true	true	0.0	
32.0	positive	wh_main_hero_abilities_ballistics_calibration		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
22.0	positive	wh_main_hero_abilities_faiths_bastion		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_ward_save_all	wh_ability_positive	-1.0	false	true	true	0.0	
13.0	positive	wh_main_hero_abilities_immortal_will		false	false	false	0.0	0.0	0.0	0.5	24	0.0	0	0	24	false	0.0	0.0	false	0		wh_main_generic_hp_regen	wh_main_item_abilities_potion_of_healing	-1.0	false	true	true	0.0	
50.0	positive	wh_main_hero_abilities_mad_cap_mushrooms		false	false	false	0.0	0.0	-30.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
25.0	positive	wh_main_hero_abilities_slippery		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence	wh_ability_positive	-1.0	false	true	true	0.0	
-1.0	positive	wh_main_hero_passive_aura_of_the_lady		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_ward_save_magic_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_hero_passive_extra_powder		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh2_dlc11_unit_passive_extra_powder		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_hero_passive_forgefire		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_spell_fire_passive		-1.0	false	true	true	0.0	
-1.0	negative	wh_main_hero_passive_swarm_of_flies		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
30.0	positive	wh_main_item_abilities_black_periapt		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.3	20.0	false	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
29.0	positive	wh_main_item_abilities_channelling_staff		false	false	false	0.0	0.0	-15.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
29.0	positive	wh_main_item_abilities_cloak_of_mists_and_shadows		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	true	0		wh_main_generic_ward_save_all	wh_ability_positive	-1.0	false	true	true	0.0	
30.0	positive	wh_main_item_abilities_crown_of_command		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale	wh_ability_positive	-1.0	false	true	true	0.0	
22.0	positive	wh_main_item_abilities_daemonic_strength		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
57.0	positive	wh_main_item_abilities_dark_fortune		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_ward_save_all	wh_ability_positive	-1.0	false	true	true	0.0	
36.0	positive	wh_main_item_abilities_earthing_rod		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
40.0	positive	wh_main_item_abilities_forbidden_rod		false	false	false	0.0	0.0	0.0	1.0	0	0.7	24	1	0	false	0.3	20.0	false	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_banner	-1.0	false	true	true	0.0	
22.0	positive	wh_main_item_abilities_opal_amulet		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_ward_save_all	wh_ability_positive	-1.0	false	true	true	0.0	
42.0	positive	wh_main_item_abilities_pendant_of_slaanesh		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
31.0	positive	wh_main_item_abilities_potion_of_foolhardiness		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale	wh_ability_positive	-1.0	false	true	true	0.0	
33.0	positive	wh_main_item_abilities_potion_of_healing		false	false	false	0.0	0.0	0.0	0.5	24	0.0	0	0	24	false	0.0	0.0	false	0		wh_main_generic_hp_regen	wh_main_item_abilities_potion_of_healing	-1.0	false	true	true	0.0	
36.0	positive	wh_main_item_abilities_potion_of_speed		false	false	false	-0.18	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
33.0	positive	wh_main_item_abilities_potion_of_strength		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
21.0	positive	wh_main_item_abilities_potion_of_toughness		false	false	false	0.0	0.0	0.0	0.5	24	0.0	0	0	24	false	0.0	0.0	false	0		wh_main_generic_buff_defence_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
50.0	positive	wh_main_item_abilities_power_stone		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.15	10.0	false	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
33.0	positive	wh_main_item_abilities_regenerating_flesh		false	false	false	0.0	0.0	0.0	0.5	24	0.0	0	0	24	false	0.0	0.0	false	0		wh_main_generic_hp_regen	wh_main_item_abilities_potion_of_healing	-1.0	false	true	true	0.0	
22.0	positive	wh_main_item_abilities_sceptre_of_stability		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_ward_save_magic	wh_ability_positive	-1.0	false	true	true	0.0	
44.0	negative	wh_main_item_abilities_scroll_of_leeching		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	-0.15	0.0	false	0		wh2_main_generic_debuff_wom_banner	wh_ability_negative_one_shot	-1.0	false	true	true	0.0	
57.0	positive	wh_main_item_abilities_scroll_of_power		false	false	false	0.0	0.0	-60.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
57.0	positive	wh_main_item_abilities_scroll_of_shielding		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_ward_save_all	wh_ability_positive	-1.0	false	true	true	0.0	
22.0	positive	wh_main_item_abilities_silver_horn_of_vengeance		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
36.0	negative	wh_main_item_abilities_skull_of_katam		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	-0.075	0.0	false	0		wh2_main_generic_debuff_wom_banner	wh_ability_negative_one_shot	-1.0	false	true	true	0.0	
27.0	positive	wh_main_item_abilities_skull_wand_of_kaloth		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0	wh_dlc06_unit_contact_discouraged	wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
24.0	positive	wh_main_item_abilities_staff_of_volans		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.45	20.0	false	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
16.0	negative	wh_main_item_abilities_tricksters_shard		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_attack	wh_ability_negative	-1.0	false	true	true	0.0	
16.0	negative	wh_main_item_abilities_van_horstmanns_speculum		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence_attack	wh_ability_positive	-1.0	false	true	true	0.0	
57.0	positive	wh_main_item_abilities_wand_of_jet		false	false	false	0.0	0.0	30.0	0.0	0	0.0	0	-1	0	false	0.15	10.0	false	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
-1.0	negative	wh_main_item_passive_featherfoe_torc		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_attack_passive		-1.0	false	true	true	0.0	
-1.0	negative	wh_main_item_passive_pidgeon_plucker_pendant		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_attack_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_item_passive_seed_of_rebirth		false	false	false	0.0	0.0	0.0	0.5	2	0.0	0	0	2	false	0.0	0.0	false	0		wh_main_generic_hp_regen_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_item_passive_the_great_book_of_grudges		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_passive		-1.0	false	true	true	0.0	
-1.0	negative	wh_main_item_passive_the_other_tricksters_shard		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_defence_passive		-1.0	false	true	true	0.0	
-1.0	negative	wh_main_item_passive_the_white_cloak_of_ulric		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale_passive		-1.0	false	true	true	0.0	
20.0	positive	wh_main_lord_abilities_master_of_the_black_arts		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.15	10.0	false	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
-1.0	positive	wh_main_lord_passive_beloved_son_of_bretonnia		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_main_lord_passive_deathblow		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_lord_passive_get_on_wiv_it		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_lord_passive_high_king		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_main_lord_passive_hold_the_line		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence_morale_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_lord_passive_the_blessing_of_the_lady		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_ward_save_all_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_lord_passive_the_hunger		false	false	false	0.0	0.0	0.0	0.5	2	0.0	0	0	2	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_main_lord_passive_the_ladys_champion		false	false	false	0.0	0.0	0.0	0.5	2	0.0	0	0	2	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
11.0	positive	wh_main_lore_passive_exorcism		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
15.0	negative	wh_main_lore_passive_kindleflame		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
25.0	positive	wh_main_lore_passive_life_leeching		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.15	0.0	false	0				-1.0	false	true	true	0.0	
13.0	positive	wh_main_lore_passive_metalshifting		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
25.0	positive	wh_main_lore_passive_power_of_da_waaagh		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.15	0.0	false	0				-1.0	false	true	true	0.0	
25.0	negative	wh_main_lore_passive_roiling_skies		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
25.0	negative	wh_main_lore_passive_sneaky_stealin		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	-0.075	0.0	false	0				-1.0	false	true	true	0.0	
7.0	positive	wh_main_lore_passive_the_curse_of_undeath		false	false	false	0.0	0.0	0.0	0.5	4	0.0	0	-1	4	true	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_main_mark_passive_mark_of_khorne		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	negative	wh_main_mount_abilities_locus_of_hysh		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	-0.03	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_main_mount_passive_aura_of_protection		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_ward_save_all_passive		-1.0	false	true	true	0.0	
-1.0	negative	wh_main_mount_passive_bloodroar		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_defence_attack_morale_passive		-1.0	false	true	true	0.0	
15.0	positive	wh_main_rune_abilities_ancestor_rune		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
33.0	positive	wh_main_rune_abilities_rune_of_courage		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale	wh_ability_positive	-1.0	false	true	true	0.0	
25.0	positive	wh_main_rune_abilities_rune_of_negation		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_ward_save_all	wh_ability_positive	-1.0	false	true	true	0.0	
25.0	positive	wh_main_rune_abilities_rune_of_oath_and_steel		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence	wh_ability_positive	-1.0	false	true	true	0.0	
25.0	positive	wh_main_rune_abilities_rune_of_stoicism		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale	wh_ability_positive	-1.0	false	true	true	0.0	
15.0	negative	wh_main_rune_abilities_rune_of_wrath_and_ruin		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_defence	wh_ability_negative	-1.0	false	true	true	0.0	
-1.0	positive	wh_main_rune_passive_master_rune_of_groth_one_eye		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_rune_passive_master_rune_of_grungni		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_ward_save_missile_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_main_rune_passive_master_rune_of_stromni_redbeard		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale_attack_passive		-1.0	false	true	true	0.0	
-1.0	negative	wh_main_rune_passive_rune_of_slowness		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_attack_passive		-1.0	false	true	true	0.0	
38.0	positive	wh_main_spell_big_waaagh_ere_we_go		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_spell_big_waaagh_ere_we_go	wh_main_spell_big_waaagh_ere_we_go	-1.0	false	true	true	0.0	
35.0	positive	wh_main_spell_big_waaagh_fists_of_gork		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	true	0		wh_main_spell_big_waaagh_fists_of_gork	wh_main_spell_big_waaagh_fists_of_gork	-1.0	false	true	true	0.0	
25.0	positive	wh_main_spell_bound_book_of_arkhan		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
25.0	positive	wh_main_spell_bound_hammer_of_sigmar		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
25.0	positive	wh_main_spell_bound_shield_of_faith		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_ward_save_all	wh_ability_positive	-1.0	false	true	true	0.0	
25.0	positive	wh_main_spell_bound_staff_of_damnation		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_spell_vampires_vanhels_danse_macabre		-1.0	false	true	true	0.0	
16.0	positive	wh_main_spell_death_aspect_of_the_dreadknight		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_spell_death_aspect_of_the_dreadknight	wh_main_spell_death_aspect_of_the_dreadknight	-1.0	false	true	true	0.0	
32.0	positive	wh_main_spell_death_aspect_of_the_dreadknight_upgraded		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_spell_death_aspect_of_the_dreadknight	wh_main_spell_death_aspect_of_the_dreadknight	-1.0	false	true	true	0.0	
36.0	negative	wh_main_spell_death_doom_and_darkness		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_spell_death_doom_and_darkness	wh_main_spell_death_doom_and_darkness	-1.0	false	true	true	0.0	
36.0	negative	wh_main_spell_death_doom_and_darkness_upgraded		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_spell_death_doom_and_darkness	wh_main_spell_death_doom_and_darkness	-1.0	false	true	true	0.0	
